Id,Expected
314fe384eb2ba3adfda6c1899fdc9837_1,
4e2a6e51d077bad31c8c5f54ffaa27a6_0,330831 2 332111 2 333388 8 334668 10 335948 10 337228 13 338508 13 339786 17 341066 17 342346 20 343626 20 344906 20 346186 20 347466 22 348746 22 350026 25 351306 25 352586 27 353866 27 355146 30 356426 30 357706 32 358986 32 360263 38 361541 42 362821 42 364063 15 364098 48 365343 15 365378 48 366626 80 367906 80 369188 80 370468 80 371751 77 373031 77 374313 78 375593 78 376876 77 378156 77 379438 75 380718 75 382001 75 383281 75 384563 73 385846 72 387126 72 388411 67 389691 67 390976 62 392256 62 393538 63 394818 63 396103 58 397383 58 398663 60 399943 60 401226 57 402506 57 403788 55 405068 55 406348 58 407628 58 408911 55 410191 55 411471 55 412756 52 414036 52 415336 32 416616 32 417901 30 419181 30 420463 28 421743 28 423026 27 424306 27 425588 28 426868 28 428151 25 429431 25 430713 25 431993 25 433276 22 434556 22 435838 20 437118 20 438401 17 439598 23 439683 15 440878 23 440963 15 442156 27 442246 10 443436 27 443526 10 444716 27 445996 27 447276 27 448556 27 449836 27 451116 27 452396 30 452513 3 453676 30 453793 3 454956 30 455066 12 456236 30 456346 12 457513 30 457621 20 458793 30 458901 20 460073 30 460178 23 461353 30 461458 23 462633 30 462736 27 463913 30 464016 27 465191 32 465293 30 466463 43 466573 28 467743 43 467853 28 469018 48 469131 30 470298 48 470411 30 471576 52 471688 33 472856 52 472968 33 474131 60 474246 32 475411 60 475526 32 476686 70 476801 35 477966 70 478081 35 479241 80 479358 35 480521 80 480638 35 481796 90 481913 38 483076 90 483193 38 484351 100 484471 37 485631 100 485751 37 486908 158 488188 158 489498 123 490778 123 492061 117 493343 108 494623 108 495906 100 497186 100 498468 88 499748 88 501033 75 502313 75 503596 62 504876 62 506166 40 507446 40
4e2a6e51d077bad31c8c5f54ffaa27a6_1,337086 25 338366 25 339641 37 340921 37 342196 47 343476 47 344756 52 346036 52 347313 60 348593 60 349871 72 351151 72 352431 82 353711 82 354988 90 356268 90 357548 95 358828 95 360108 105 361386 112 362666 112 363946 117 365226 117 366506 120 367786 120 369063 125 370343 125 371623 128 372903 128 374183 130 375463 130 376743 133 378023 133 379303 135 380583 135 381863 138 383143 138 384423 140 385703 143 386983 143 388263 148 389543 148 390823 153 392103 153 393383 155 394663 155 395943 160 397223 160 398503 160 399783 160 401063 163 402343 163 403623 165 404903 165 406186 162 407466 162 408746 165 410026 165 411306 165 412586 170 413866 170 415146 190 416426 190 417706 195 418986 195 420266 197 421546 197 422828 198 424108 198 425388 200 426668 200 427948 203 429228 203 430511 202 431791 202 433071 205 434351 205 435633 205 435858 3 436913 205 437138 3 438193 208 438418 5 439476 122 439621 62 439698 8 440756 122 440901 62 440978 8 442036 120 442183 63 442256 12 443316 120 443463 63 443536 12 444598 118 444743 88 445878 118 446023 88 447158 118 447303 88 448438 118 448583 88 449721 115 449863 90 451001 115 451143 90 452283 113 452426 87 453563 113 453706 87 454843 113 454986 80 456123 113 456266 80 457406 107 457543 78 458686 107 458823 78 459968 105 460103 75 461248 105 461383 75 462531 102 462663 73 463811 102 463943 73 465093 98 465223 70 466376 87 466506 67 467656 87 467786 67 468938 80 469066 65 470218 80 470346 65 471501 75 471628 60 472781 75 472908 60 474063 68 474191 55 475343 68 475471 55 476626 60 476756 45 477906 60 478036 45 479191 50 479321 37 480471 50 480601 37 481756 40 481886 27 483036 40 483166 27 484323 28 484451 20 485603 28 485731 20 486893 15 488173 15 603458 28 604738 28 606011 42 607291 42 608563 55 609843 55 611118 63 612398 63 613676 67 614956 67 616233 73 617513 73 618791 77 620071 77 621351 77 622631 77 623911 77 625191 77 626471 77 627751 80 629031 80 630311 77 631591 77 632873 75 634153 75 635436 72 636716 72 637998 70 639278 70 640561 67 641841 67 643123 63 644403 63 645686 60 646966 60 648251 52 649531 52 650816 45 652103 35 653383 35 654671 25 655951 25
ff55177a34fc01019eec999fd84e679b_0,108364 17 109644 17 110916 35 112191 50 113471 50 114744 65 116024 65 117299 75 118579 75 119851 88 121131 88 122406 98 123686 98 124964 102 126244 102 127519 112 128799 112 130071 123 131351 123 132624 135 133904 135 135179 145 136459 145 137734 152 139014 152 140289 160 141569 160 142844 167 144124 167 145401 173 146681 173 147956 180 149236 180 150513 186 151793 186 153071 190 154348 196 155628 196 156906 200 158186 200 159463 206 160743 206 162021 210 163301 210 164578 216 165858 216 167138 218 168418 218 169696 223 170976 223 172256 225 173536 225 174813 231 176093 231 177373 233 178653 233 179931 238 181211 238 182491 240 183771 240 185048 246 186328 246 187608 248 188888 248 190168 248 191448 248 192726 253 194006 253 195286 253 196566 253 197846 253 199123 256 200403 256 201683 258 202963 258 204243 258 205523 258 206803 258 208083 258 209363 258 210643 258 211923 258 213203 258 214483 258 215763 258 217043 258 218323 258 219603 258 220883 258 222163 258 223443 258 224723 258 226003 258 227283 258 228563 258 229846 258 231126 258 232406 260 233686 260 234966 263 236246 263 237526 263 238806 263 240086 265 241366 265 242643 268 243923 268 245203 268 246483 268 247763 268 249043 271 250323 271 251603 271 252883 271 254161 273 255441 273 256721 275 258001 275 259281 275 260561 275 261838 278 263118 278 264398 281 265678 281 266956 283 268236 283 269516 283 270796 283 272073 288 273353 288 274633 288 275913 288 277191 293 278471 293 279748 296 281028 296 282308 298 283588 298 284866 300 286146 303 287426 303 288703 306 289983 306 291263 308 292543 308 293821 310 295101 310 296381 313 297661 313 298938 316 300218 316 301498 318 302778 318 304056 320 305336 320 306616 323 307896 323 309173 326 310453 326 311733 328 313013 328 314291 330 315571 330 316851 330 318131 330 319411 333 320691 333 321968 336 323248 336 324528 336 325808 336 327088 338 328368 338 329648 338 330928 338 332208 338 333488 338 334768 338 336048 341 337328 341 338608 341 339888 341 341168 341 342448 341 343728 341 345008 341 346288 341 347568 341 348848 341 350128 341 351408 341 352688 341 353968 341 355248 341 356528 341 357808 341 359091 338 360371 338 361651 335 362931 335 364211 335 365491 335 366773 331 368053 331 369333 331 370613 331 371893 328 373173 328 374456 323 375738 318 377018 318 378301 313 379581 313 380863 308 382143 308 383428 301 384708 301 385993 293 387273 293 388558 286 389838 286 391123 278 392403 278 393686 270 394966 270 396248 266 397528 266 398808 258 400088 258 401371 248 402651 248 403931 243 405211 243 406491 238 407771 238 409051 233 410331 233 411611 228 412891 228 414171 223 415451 223 416731 203 418013 161 419293 161 420576 150 421856 150 423136 145 424416 145 425698 141 426978 141 428261 133 429541 133 430823 126 432103 126 433388 116 434668 116 435979 77 437259 77 438574 35 439854 35
ff55177a34fc01019eec999fd84e679b_1,
4e8bfb905b78a91391adc0bb223c4eaf_0,794348 18 795628 18 796901 28 798181 28 799456 33 800736 33 802011 40 803291 40 804566 48 805846 48 807121 55 808401 55 809676 63 810956 63 812221 80 813493 91 814773 91 816048 98 817328 98 818606 103 819886 103 821161 110 822441 110 823711 120 824991 120 826253 141 827533 141 828803 153 830083 153 831356 163 832636 163 833911 168 835191 168 836466 175 837746 175 839016 185 840296 185 841568 193 842848 193 844118 206 845398 206 846673 211 847953 211 849228 216 850508 216 851783 223 853063 223 854338 228 855618 228 856896 230 858173 233 859453 233 860728 241 862008 241 863286 243 864566 243 865843 246 867123 246 868401 248 869681 248 870958 251 872238 251 873516 253 874796 253 876076 253 877356 253 878633 256 879913 256 881191 258 882471 258 883748 258 885028 258 886306 260 887586 260 888863 263 890143 263 891423 263 892703 263 893981 263 895261 263 896538 266 897818 266 899098 266 900376 265 901656 265 902936 265 904216 265 905493 268 906773 268 908053 266 909333 266 910616 263 911896 263 913178 261 914458 261 915743 253 917023 253 918311 245 919591 245 920876 238 922156 238 923438 236 924718 236 926001 230 927281 230 928563 228 929843 228 931123 226 932403 226 933686 223 934966 223 936248 218 937528 218 938808 216 940088 216 941371 213 942651 213 943931 210 945211 208 946491 208 947771 208 949051 208 950331 205 951611 205 952891 203 954171 203 955451 200 956731 200 958011 198 959291 198 960571 195 961851 195 963131 193 964411 193 965688 193 966968 193 968248 191 969528 191 970808 188 972088 188 973368 183 974648 183 975928 178 977208 178 978488 173 979768 173 981046 172 982326 172 983606 167 984886 167 986166 165 987446 165 988726 160 990003 160 991283 160 992563 55 992636 85 993843 55 993916 85 995123 48 995206 72 996403 48 996486 72 997686 40 997773 63 998966 40 999053 63 1000246 37 1000338 53 1001526 37 1001618 53 1002808 35 1002901 47 1004088 35 1004181 47 1005371 30 1005461 45 1006651 30 1006741 45 1007933 28 1008018 45 1009213 28 1009298 45 1010496 27 1010578 40 1011776 27 1011858 40 1013058 25 1013136 40 1014338 25 1014416 40 1015621 25 1015691 40 1016901 25 1016971 40 1018183 25 1018248 38 1019463 25 1019528 38 1020746 25 1020803 38 1022026 25 1022083 38 1023308 28 1023358 35 1024588 28 1024638 35 1025873 75 1027153 75 1028436 65 1029716 65 1031001 50 1032286 37 1033566 37 1034853 18 1036133 18
4e8bfb905b78a91391adc0bb223c4eaf_1,992618 18 993898 18 995171 35 996451 35 997726 47 999006 47 1000283 55 1001563 55 1002843 58 1004123 58 1005401 60 1006681 60 1007961 57 1009241 57 1010523 55 1011803 55 1013083 53 1014363 53 1015646 45 1016926 45 1018208 40 1019488 40 1020771 32 1022051 32 1023336 22 1024616 22
30c2f4fc276ed9f178dc2f4af6266509_0,
30c2f4fc276ed9f178dc2f4af6266509_1,480598 13 481878 13 483153 23 484433 23 485698 43 486978 43 488256 82 489536 82 490813 93 492093 93 493373 118 494653 118 495931 127 497211 127 498491 132 499771 132 501051 137 502331 137 503608 143 504888 143 506168 148 507446 152 508726 152 510006 152 511286 152 512563 158 513843 158 515121 162 516401 162 517678 168 518958 168 520236 172 521516 172 522793 178 524073 178 525351 182 526631 182 527908 188 529188 188 530466 192 531746 192 533026 195 534306 195 535583 200 536863 200 538143 203 539423 203 540703 205 541983 205 543261 210 544541 210 545821 212 547101 212 548378 215 549658 218 550938 218 552216 220 553496 220 554776 223 556056 223 557333 226 558613 226 559893 226 561173 226 562451 230 563731 230 565011 230 566291 230 567568 236 568848 236 570128 236 571408 236 572686 240 573966 240 575246 240 576526 240 577803 246 579083 246 580363 248 581643 248 582921 253 584201 253 585481 253 586761 253 588038 258 589318 258 590598 261 591878 261 593156 263 594436 265 595716 265 596993 268 598273 268 599553 271 600833 271 602111 273 603391 273 604671 275 605951 275 607231 275 608511 275 609788 278 611068 278 612348 281 613628 281 614908 281 616188 281 617466 283 618746 283 620026 285 621306 285 622586 285 623866 285 625146 285 626426 285 627703 288 628983 288 630263 291 631543 291 632823 291 634103 291 635383 291 636663 291 637943 291 639221 293 640501 293 641781 293 643061 293 644341 293 645621 293 646901 293 648181 293 649458 296 650738 296 652018 296 653298 296 654576 298 655856 298 657136 298 658416 298 659693 301 660973 301 662253 301 663533 301 664811 303 666091 303 667371 303 668651 303 669928 306 671208 306 672488 306 673768 306 675046 308 676326 308 677606 308 678886 308 680166 305 681446 305 682726 305 684003 308 685283 308 686563 308 687843 308 689123 306 690403 306 691683 306 692963 306 694243 306 695523 306 696803 303 698083 303 699363 303 700643 303 701923 301 703203 301 704483 301 705763 301 707043 301 708323 301 709603 298 710883 298 712163 298 713443 298 714723 298 716003 298 717283 296 718563 296 719843 296 721123 296 722403 296 723683 296 724963 293 726243 293 727523 293 728803 293 730083 293 731363 291 732643 291 733923 291 735203 291 736483 291 737763 291 739043 288 740323 288 741603 288 742883 288 744163 288 745443 288 746726 285 748006 285 749286 283 750566 283 751846 283 753126 283 754406 283 755686 283 756966 283 758246 283 759528 278 760808 278 762088 278 763368 278 764648 278 765928 278 767208 278 768488 278 769768 278 771051 275 772331 275 773611 273 774891 273 776173 271 777453 271 778733 268 780013 268 781293 263 782573 263 783856 260 785136 260 786416 257 787696 257 788978 253 790258 253 791538 253 792818 253 794101 250 795381 250 796661 247 797941 247 799223 245 800503 245 801783 245 803063 245 804343 245 805623 245 806906 240 808186 240 809466 237 810746 237 812026 235 813308 230 814588 230 815868 228 817148 228 818431 222 819711 222 820991 222 822271 222 823553 218 824833 218 826113 215 827393 215 828676 210 829956 210 831236 207 832516 207 833798 203 835078 203 836361 197 837641 197 838921 195 840201 195 841483 190 842763 190 844046 185 845326 185 846608 180 847888 180 849171 175 850451 175 851733 168 853013 168 854296 162 855576 162 856858 158 858141 152 859421 152 860706 145 861986 145 863268 138 864548 138 865833 130 867113 130 868396 122 869676 122 870961 112 872241 112 873526 102 874806 102 876091 95 877371 95 878658 85 879938 85 881226 72 882506 72 883796 57 885076 57 886366 27 887646 27
e7998934d417cb2eb1ef57af2ed9fbb6_0,330811 30 330846 22 332091 30 332126 22 333363 70 334643 70 335918 83 337198 83 338473 95 339753 95 341026 107 342306 107 343578 118 344858 118 346133 128 347413 128 348686 140 349961 155 351241 155 352516 167 353796 167 355071 177 356351 177 357628 183 358908 183 360183 190 361463 190 362738 198 364018 198 365288 210 366568 210 367841 220 369116 227 370396 227 371673 233 372953 233 374231 237 375511 237 376786 245 378066 245 379343 250 380623 250 381901 255 383181 255 384458 260 385738 260 387016 265 388291 270 389571 270 390848 273 392128 273 393403 278 394683 278 395961 280 397241 280 398518 283 399798 283 401076 285 402356 285 403633 288 404913 288 406191 290 407471 287 408751 287 410028 290 411308 290 412588 290 413868 290 415148 290 416428 290 417708 290 418988 290 420268 290 421548 290 422828 290 424108 290 425388 290 426668 290 427948 290 429228 290 430508 290 431788 290 433068 290 434348 290 435628 290 436908 290 438188 290 439468 290 440748 290 442028 290 443308 290 444588 290 445868 290 447148 290 448428 288 449708 288 450988 288 452268 288 453551 285 454831 285 456111 285 457391 285 458671 285 459951 285 461231 285 462511 282 463791 282 465073 280 466353 280 467633 280 468913 280 470193 280 471473 280 472753 280 474033 280 475313 280 476593 280 477876 277 479156 277 480436 277 481716 277 482996 277 484276 275 485556 275 486836 275 488116 275 489396 275 490676 275 491958 273 493238 273 494518 273 495798 273 497078 273 498358 273 499638 273 500918 273 502198 273 503478 270 504758 270 506038 270 507318 270 508601 265 509881 265 511161 262 512441 262 513721 262 515001 262 516281 257 517561 257 518841 255 520123 250 521403 250 522683 248 523963 248 525243 245 526523 245 527806 240 529086 240 530366 240 531646 240 532928 235 534208 235 535491 232 536771 232 538051 230 539333 228 540613 228 541898 220 543178 220 544461 215 545741 215 547023 213 548303 213 549586 207 550866 207 552148 203 553428 203 554711 197 555991 197 557271 195 558553 188 559833 188 561116 182 562396 182 563676 177 564956 177 566238 173 567518 173 568801 167 570081 167 571361 162 572641 162 573923 158 575203 158 576486 152 577768 148 579048 148 580328 145 581608 145 582891 137 584171 137 585453 133 586733 133 588016 127 589296 127 590578 120 591858 120 593143 113 594423 113 595708 103 596993 93 598273 93 599561 80 600841 80 602126 67 603406 67 604691 47 605971 47 607258 28 608538 28
e7998934d417cb2eb1ef57af2ed9fbb6_1,
cc5cfd263f1f90be28799235026b3550_0,459229 12 460509 12 461784 20 463061 23 464341 23 465616 30 466896 30 468174 35 469454 35 470729 42 472009 42 473281 53 474561 53 475836 60 477116 60 478391 68 479671 68 480949 75 482229 75 483504 82 484784 82 486009 7 486059 90 487289 7 487339 90 488566 8 488614 97 489846 8 489894 97 491124 7 491169 105 492404 7 492449 105 493684 5 493721 115 494964 5 495001 115 496241 5 496276 123 497521 5 497556 123 498799 7 498831 130 500079 7 500111 130 501356 8 501386 138 502636 8 502666 138 503914 10 503941 145 505194 10 505221 145 506474 10 506494 155 507751 180 509031 180 510309 182 511589 182 512866 188 514146 188 515426 190 516706 190 517984 195 519264 195 520541 200 521821 200 523099 207 524379 207 525659 210 526939 210 528216 218 529496 218 530774 225 532054 225 533334 227 534614 227 535891 233 537171 233 538451 235 539731 235 541011 238 542291 238 543569 242 544849 242 546126 245 547406 245 548686 248 549964 252 551244 252 552524 252 553804 252 555081 258 556361 258 557641 258 558921 258 560199 262 561479 262 562759 262 564039 262 565316 268 566596 268 567874 270 569154 270 570434 272 571714 272 572991 278 574271 278 575551 278 576831 278 578109 280 579389 280 580669 282 581949 282 583226 285 584506 285 585786 288 587066 288 588344 290 589624 290 590901 295 592181 295 593461 295 594739 297 596019 297 597299 297 598579 297 599856 303 601136 303 602416 303 603696 303 604976 303 606256 303 607534 305 608814 305 610094 305 611374 305 612651 308 613931 308 615211 310 616491 310 617769 312 619049 312 620329 312 621609 312 622889 312 624169 312 625446 315 626726 315 628006 315 629286 315 630564 320 631844 320 633124 320 634404 320 635684 320 636961 323 638241 323 639521 325 640801 325 642081 325 643361 325 644641 325 645921 325 647201 325 648481 325 649759 327 651039 327 652319 330 653599 330 654879 330 656159 330 657439 330 658719 330 659999 330 661279 330 662556 333 663836 333 665116 335 666396 335 667676 335 668956 335 670236 335 671516 335 672796 335 674076 335 675359 332 676639 332 677919 332 679199 332 680479 330 681761 328 683041 328 684321 328 685601 328 686884 325 688164 325 689449 317 690729 317 692011 315 693291 315 694574 312 695854 312 697139 307 698419 307 699701 305 700981 305 702261 305 703541 305 704824 300 706104 300 707386 298 708666 298 709949 295 711229 295 712514 290 713794 290 715076 285 716356 285 717639 282 718919 282 720201 278 721481 278 722761 278 724041 278 725321 278 726604 272 727884 272 729164 272 730444 272 731724 270 733004 270 734286 268 735566 268 736846 268 738126 268 739406 268 740686 268 741969 262 743249 262 744529 262 745809 262 747089 262 748369 262 749651 260 750931 260 752214 260 753494 260 754776 258 756056 258 757341 253 758621 253 759904 250 761184 250 762466 248 763746 248 765026 248 766306 248 767589 247 768869 247 770149 247 771431 248 772711 248 773991 248 775271 248 776551 250 777831 250 779114 247 780394 247 781674 250 782954 250 784234 250 785514 250 786794 250 788074 250 789354 250 790634 250 791916 248 793196 248 794476 248 795756 248 797036 248 798316 248 799599 245 800879 245 802159 242 803439 242 804719 242 805999 242 807279 242 808559 242 809841 240 811121 240 812401 243 813684 240 814964 240 816244 242 817524 242 818806 240 820086 240 821369 240 822649 240 823934 235 825214 235 826496 213 826719 10 827776 213 827999 10 829056 203 829284 2 830336 203 830564 2 831619 195 832899 195 834179 192 835459 192 836741 188 838021 188 839301 185 839596 8 840581 185 840876 8 841861 185 842156 8 843141 185 843436 8 844424 180 844716 8 845704 180 845996 8 846984 180 847276 5 848264 180 848556 5 849546 178 849836 3 850826 178 851116 3 852106 23 852136 148 853386 23 853416 148 854666 20 854699 145 855946 20 855979 145 857226 20 857261 143 858509 17 858541 145 859789 17 859821 145 861069 15 861104 142 862349 15 862384 142 863629 15 863666 143 864909 15 864946 143 866191 13 866231 138 867471 13 867511 138 868754 7 868796 133 870034 7 870076 133 871361 130 872641 130 873929 122 875209 122 876491 120 877771 120 879054 117 880334 117 881619 110 882899 110 884184 105 885464 105 886759 87 888039 87 889324 82 890604 82 891886 80 893166 80 894449 77 895729 77 897014 72 898294 72 899579 67 900861 35 900901 23 902141 35 902181 23 903426 25 903464 20 904706 25 904744 20 905989 22 906026 15 907269 22 907306 15 908551 18 908589 10 909831 18 909869 10 911116 8 912396 8
cc5cfd263f1f90be28799235026b3550_1,
68d4b4ef4d95ceea11957998906d3694_0,786418 10 787698 10 788973 20 790253 20 791531 27 792811 27 794088 35 795368 35 796648 40 797928 40 799206 45 800486 45 801766 50 803043 55 804323 55 805603 60 806883 60 808163 65 809443 65 810721 72 812001 72 813281 77 814561 77 815838 93 815943 50 817118 93 817223 50 818398 160 819678 160 820958 165 822236 175 823516 175 824796 180 826076 180 827353 188 828633 188 829913 190 831193 190 832473 195 833753 195 835033 198 836313 198 837591 202 838871 202 840151 205 841431 207 842711 207 843991 210 845271 210 846551 212 847831 212 849108 218 850388 218 851668 220 852948 220 854228 223 855508 223 856788 225 858068 225 859348 228 860628 230 861908 230 863188 230 864468 230 865748 233 867028 233 868308 233 869588 233 870868 235 872148 235 873428 235 874708 235 875986 240 877266 240 878546 240 879826 240 881106 240 882386 242 883666 242 884946 242 886226 242 887508 243 888788 243 890068 243 891348 243 892628 245 893908 245 895188 245 896468 245 897748 245 899031 245 900311 245 901591 245 902871 245 904151 245 905431 245 906713 245 907993 245 909273 245 910553 245 911833 245 913113 245 914396 245 915676 245 916956 245 918238 243 919518 243 920798 245 922078 245 923361 242 924641 242 925921 242 927201 242 928483 240 929763 240 931043 240 932323 240 933606 237 934886 237 936166 237 937448 235 938728 235 940011 232 941291 232 942571 232 943851 232 945133 230 946413 230 947696 227 948976 227 950256 227 951536 227 952818 225 954101 220 955381 220 956661 220 957941 220 959223 218 960503 218 961786 212 963066 212 964348 210 965628 210 966908 210 968188 210 969471 205 970751 205 972033 203 973313 203 974593 203 975876 200 977156 200 978436 197 979716 197 980996 197 982276 197 983558 195 984838 195 986118 195 987398 195 988681 192 989961 192 991241 190 992523 188 993803 188 995083 188 996363 188 997646 182 998926 182 1000208 180 1001488 180 1002768 178 1004048 178 1005331 175 1006611 175 1007893 170 1009173 170 1010453 168 1011736 162 1013016 162 1014298 158 1015578 158 1016861 152 1018141 152 1019423 148 1020703 148 1021983 148 1023263 148 1024546 142 1025826 142 1027111 135 1028391 135 1029673 130 1030956 125 1032236 125 1033521 117 1034801 117 1036086 107 1037366 107 1038651 95 1039931 95 1041213 58 1042493 58 1043778 48 1045058 48 1046343 38 1047623 38 1048908 28
68d4b4ef4d95ceea11957998906d3694_1,
0619ebebe9e9c9d00a4262b4fe4a5a95_0,
0619ebebe9e9c9d00a4262b4fe4a5a95_1,622553 23 623833 23 625103 43 626383 43 627656 55 628936 55 630211 62 631491 62 632763 73 634043 73 635318 80 636593 88 637873 88 639148 95 640428 95 641706 100 642986 100 644263 103 645543 103 646821 107 648101 107 649376 115 650656 115 651933 118 653213 118 654491 122 655771 122 657048 125 658328 125 659606 130 660886 130 662166 130 663446 130 664723 133 666003 133 667281 137 668561 137 669838 140 671118 140 672393 148 673673 148 674948 153 676228 153 677506 157 678786 157 680061 162 681341 165 682621 165 683898 168 685178 168 686458 168 687738 168 689018 170 690298 170 691578 170 692858 170 694138 173 695418 173 696698 173 697978 173 699261 170 700541 170 701821 172 703101 172 704383 170 705663 170 706943 170 708223 170 709503 170 710783 170 712066 170 713346 170 714626 170 715906 170 717188 168 718468 168 719748 170 721028 170 722311 167 723591 167 724871 167 726153 165 727433 165 728713 168 729993 168 731273 168 732553 168 733836 165 735116 165 736396 165 737676 165 738956 165 740236 165 741516 165 742796 165 744076 165 745356 165 746636 165 747916 165 749196 165 750476 165 751756 165 753036 165 754316 165 755596 165 756876 162 758156 162 759436 162 760716 162 761996 162 763276 162 764556 162 765836 162 767116 162 768396 160 769676 160 770956 160 772236 160 773516 160 774796 160 776076 157 777356 157 778638 155 779918 155 781198 155 782478 155 783758 153 785038 153 786318 153 787598 153 788878 153 790158 153 791438 150 792718 150 794001 147 795281 147 796561 145 797841 145 799123 143 800403 143 801683 140 802963 140 804246 137 805526 137 806808 133 808088 133 809371 130 810651 130 811933 125 813213 123 814493 123 815776 117 817056 117 818338 115 819618 115 820901 110 822181 110 823463 105 824743 105 826026 100 827306 100 828588 95 829868 95 831153 85 832433 85 833716 80 834996 80 836278 75 837558 75 838843 65 840123 65 841408 55 842688 55 843976 22 845256 22
cf6644589e532a9ee954f81faedbce39_0,401434 7 402714 7 403989 17 405269 17 406546 23 406604 37 407826 23 407884 37 409104 27 409149 57 410384 27 410429 57 411661 33 411701 68 412941 33 412981 68 414221 110 415501 110 416779 115 418059 115 419339 115 420616 120 421896 120 423176 123 424456 123 425736 123 427016 123 428296 125 429576 125 430856 125 432136 125 433416 128 434696 128 435976 128 437256 128 438536 130 439816 130 441096 130 442376 130 443656 133 444936 133 446216 133 447496 133 448779 130 450059 130 451339 132 452619 132 453899 132 455179 132 456459 132 457739 132 459016 135 460296 135 461576 138 462854 140 464134 140 465414 140 466694 140 467971 143 469251 143 470529 145 471809 145 473089 147 474369 147 475649 147 476929 147 478209 147 479489 147 480766 150 482046 150 483326 150 484606 150 485886 150 487166 150 488446 153 489726 153 491006 153 492286 153 493566 153 494846 153 496126 153 497406 153 498689 152 499969 152 501249 152 502529 152 503809 152 505089 152 506371 150 507651 153 508931 153 510214 150 511494 150 512774 150 514054 150 515334 150 516614 150 517894 150 519174 150 520454 150 521734 150 523014 152 524294 152 525571 155 526851 155 528131 155 529411 155 530689 157 531969 157 533249 157 534529 157 535806 160 537086 160 538366 160 539646 160 540926 160 542206 160 543486 160 544766 160 546049 160 547329 160 548609 160 549889 160 551169 160 552449 160 553729 160 555006 163 556286 163 557566 163 558846 163 560124 167 561404 167 562684 167 563964 167 565244 167 566524 167 567804 167 569084 167 570361 170 571641 170 572921 170 574201 170 575481 170 576761 170 578041 170 579321 170 580601 170 581881 170 583161 173 584441 173 585721 173 587001 173 588281 173 589561 173 590841 173 592121 173 593401 173 594681 173 595961 173 597241 173 598521 173 599799 175 601079 175 602359 175 603639 175 604919 175 606199 175 607479 175 608759 175 610039 175 611319 175 612596 178 613876 178 615156 178 616436 178 617716 178 618996 178 620273 181 621553 181 622833 181 624113 181 625393 181 626673 181 627953 183 629233 183 630511 185 631791 185 633071 185 634351 185 635628 188 636908 188 638188 188 639468 186 640748 186 642026 188 643306 188 644586 188 645866 188 647146 188 648426 188 649706 188 650986 188 652266 188 653546 188 654823 191 656103 191 657386 188 658666 188 659946 185 661226 185 662506 185 663786 185 665066 185 666346 185 667626 185 668906 185 670186 185 671466 185 672746 185 674026 185 675306 185 676586 185 677866 183 679146 183 680428 181 681708 181 682988 181 684271 178 685551 178 686831 178 688111 178 689393 173 690673 173 691953 173 693233 173 694516 170 695796 170 697076 170 698356 170 699636 168 700916 168 702199 165 703479 165 704759 165 706039 165 707319 162 708599 162 709881 160 711161 160 712441 160 713721 160 715004 155 716284 155 717566 153 718846 153 720129 150 721409 150 722691 145 723971 145 725256 140 726539 137 727819 137 729101 133 730381 133 731664 130 732944 130 734226 125 735506 125 736789 122 738069 122 739349 122 740629 122 741909 120 743189 120 744469 120 745749 120 747029 117 748309 117 749589 117 750869 117 752151 113 753431 113 754711 113 755991 113 757271 110 758551 110 759831 108 761111 108 762391 108 763671 108 764951 105 766231 105 767511 105 768791 103 770071 103 771351 103 772631 103 773911 103 775191 103 776471 100 777751 100 779034 97 780314 97 781594 95 782874 95 784154 95 785434 95 786714 92 787994 92 789276 90 790556 90 791836 90 793116 90 794399 85 795679 85 796959 85 798239 85 799519 82 800799 82 802081 80 803361 80 804641 78 805921 78 807204 75 808484 75 809764 72 811044 72 812326 70 813606 68 814886 68 816169 62 817449 62 818731 58 820011 58 821294 52 822574 52 823859 45 825139 45 826424 37 827704 37 828989 27 830269 27
cf6644589e532a9ee954f81faedbce39_1,
